#		K2639 65cm-1 lpe + arc                                                          				
10.03024	300.6990304	0.950079	996.985117			Average Transmissivity
10.080643	302.2100743	0.9574026	992.0002127		250um	0.950079
10.131046	303.7211182	0.9736512	987.0649092		350um	0.9405315866
10.181449	305.2321622	0.9768132	982.1784699		500um	0.9652999053
10.231852	306.7432061	0.9732942	977.3401726			
10.282255	308.25425	0.965124	972.5493095		TIM BAND	
10.332658	309.7652939	0.9543732	967.8051862			0.9515125741
10.383061	311.2763379	0.9544038	963.1071223			
10.433464	312.7873818	0.951303	958.45445			
10.483867	314.2984257	0.9486612	953.8465148			
10.53427	315.8094697	0.9601566	949.2826745			
10.584673	317.3205136	0.9558318	944.7622992			
10.635076	318.8315575	0.9461316	940.2847709			
10.685479	320.3426014	0.9461928	935.8494832			
10.735882	321.8536454	0.9523128	931.4558413			
10.786285	323.3646893	0.9497526	927.1032612			
10.836688	324.8757332	0.9482124	922.7911701			
10.887091	326.3867771	0.95523	918.5190057			
10.937494	327.8978211	0.9520476	914.2862158			
10.987897	329.408865	0.950079	910.0922588			
11.0383	330.9199089	0.9501708	905.9366026			
11.088703	332.4309528	0.946203	901.8187249			
11.139106	333.9419968	0.9502728	897.7381129			
11.189509	335.4530407	0.95013	893.6942631			
11.239912	336.9640846	0.9462336	889.6866808			
11.290315	338.4751285	0.9515988	885.7148804			
11.340718	339.9861725	0.9439488	881.7783848			
11.391121	341.4972164	0.9398382	877.8767252			
11.441524	343.0082603	0.948141	874.0094414			
11.491927	344.5193042	0.9522006	870.176081			
11.54233	346.0303482	0.9495384	866.3761996			
11.592733	347.5413921	0.9500688	862.6093605			
11.643136	349.052436	0.9542202	858.8751347			
11.693539	350.56348	0.9481716	855.1731003			
11.743942	352.0745239	0.9472536	851.5028429			
11.794345	353.5855678	0.9495282	847.8639551			
11.844748	355.0966117	0.9498648	844.2560365			
11.895151	356.6076557	0.9545058	840.6786934			
11.945554	358.1186996	0.956097	837.1315386			
11.995957	359.6297435	0.9560154	833.6141918			
12.04636	361.1407874	0.961095	830.1262788			
12.096763	362.6518314	0.9609114	826.6674316			
12.147166	364.1628753	0.9537612	823.2372884			
12.197569	365.6739192	0.9533838	819.8354934			
12.247972	367.1849631	0.9569334	816.4616967			
12.298375	368.6960071	0.9569232	813.1155539			
12.348778	370.207051	0.9571884	809.7967264			
12.399181	371.7180949	0.9583308	806.5048812			
12.449584	373.2291388	0.9581778	803.2396906			
12.499987	374.7401828	0.9611052	800.000832			
12.55039	376.2512267	0.9644406	796.7879883			
12.600793	377.7622706	0.961044	793.6008472			
12.651196	379.2733145	0.9596976	790.4391016			
12.701599	380.7843585	0.9632982	787.3024491			
12.752002	382.2954024	0.9646854	784.1905922			
12.802405	383.8064463	0.9645936	781.103238			
12.852808	385.3174903	0.9699486	778.0400983			
12.903211	386.8285342	0.9741204	775.0008893			
12.953614	388.3395781	0.9744162	771.9853317			
13.004017	389.850622	0.973284	768.9931503			
13.05442	391.361666	0.9730392	766.0240746			
13.104823	392.8727099	0.972978	763.0778378			
13.155226	394.3837538	0.9691224	760.1541775			
13.205629	395.8947977	0.970224	757.2528351			
13.256032	397.4058417	0.9759666	754.3735561			
13.306435	398.9168856	0.981444	751.5160898			
13.356838	400.4279295	0.983841	748.6801891			
13.407241	401.9389734	0.9912156	745.865611			
13.457644	403.4500174	0.9945612	743.0721157			
13.508047	404.9610613	0.9871968	740.2994674			
13.55845	406.4721052	0.9872274	737.5474335			
13.608853	407.9831491	0.9896856	734.815785			
13.659256	409.4941931	0.9894612	732.1042962			
13.709659	411.005237	0.9918684	729.4127447			
13.760062	412.5162809	0.9938676	726.7409115			
13.810465	414.0273248	0.9942756	724.0885807			
13.860868	415.5383688	0.9990186	721.4555394			
13.911271	417.0494127	1.0001814	718.8415782			
13.961674	418.5604566	0.9963054	716.2464902			
14.012077	420.0715006	0.9976212	713.6700719			
14.06248	421.5825445	0.998121	711.1121225			
14.112883	423.0935884	0.9968358	708.5724441			
14.163286	424.6046323	0.9981108	706.0508416			
14.213689	426.1156763	0.998784	703.5471228			
14.264092	427.6267202	0.9999162	701.061098			
14.314495	429.1377641	1.0003854	698.5925805			
14.364898	430.648808	0.9998754	696.1413858			
14.415301	432.159852	0.9961014	693.7073322			
14.465704	433.6708959	0.9915828	691.2902407			
14.516107	435.1819398	0.9921846	688.8899345			
14.56651	436.6929837	0.9938064	686.5062393			
14.616913	438.2040277	0.9933576	684.1389834			
14.667316	439.7150716	0.9932454	681.7879972			
14.717719	441.2261155	0.9917052	679.4531136			
14.768122	442.7371594	0.9901344	677.1341678			
14.818525	444.2482034	0.993174	674.830997			
14.868928	445.7592473	0.9921132	672.5434409			
14.919331	447.2702912	0.989451	670.2713413			
14.969734	448.7813351	0.9895122	668.0145419			
15.020137	450.2923791	0.9891552	665.7728888			
15.07054	451.803423	0.9888084	663.5462299			
15.120943	453.3144669	0.9876558	661.3344155			
15.171346	454.8255109	0.984606	659.1372974			
15.221749	456.3365548	0.9836676	656.9547297			
15.272152	457.8475987	0.9850446	654.7865684			
15.322555	459.3586426	0.985473	652.6326712			
15.372958	460.8696866	0.9854832	650.492898			
15.423361	462.3807305	0.9839226	648.3671101			
15.473764	463.8917744	0.984096	646.255171			
15.524167	465.4028183	0.985218	644.1569457			
15.57457	466.9138623	0.9840042	642.0723012			
15.624973	468.4249062	0.9842286	640.0011059			
15.675376	469.9359501	0.9837492	637.9432302			
15.725779	471.446994	0.9826986	635.8985459			
15.776182	472.958038	0.9800874	633.8669267			
15.826585	474.4690819	0.9771702	631.8482477			
15.876988	475.9801258	0.9814848	629.8423857			
15.927391	477.4911697	0.9837288	627.849219			
15.977794	479.0022137	0.9841776	625.8686274			
16.028197	480.5132576	0.9862074	623.9004924			
16.0786	482.0243015	0.9863808	621.9446967			
16.129003	483.5353454	0.9855546	620.0011247			
16.179406	485.0463894	0.9857892	618.0696621			
16.229809	486.5574333	0.9854016	616.1501962			
16.280212	488.0684772	0.9840756	614.2426155			
16.330615	489.5795212	0.984351	612.34681			
16.381018	491.0905651	0.9818724	610.4626709			
16.431421	492.601609	0.9805872	608.5900909			
16.481824	494.1126529	0.981138	606.728964			
16.532227	495.6236969	0.9813624	604.8791854			
16.58263	497.1347408	0.9808014	603.0406516			
16.633033	498.6457847	0.9817296	601.2132604			
16.683436	500.1568286	0.9825864	599.3969108			
16.733839	501.6678726	0.9810972	597.5915031			
16.784242	503.1789165	0.9795774	595.7969386			
16.834645	504.6899604	0.9782412	594.01312			
16.885048	506.2010043	0.9776598	592.239951			
16.935451	507.7120483	0.978027	590.4773366			
16.985854	509.2230922	0.9785166	588.7251827			
17.036257	510.7341361	0.9774762	586.9833966			
17.08666	512.24518	0.9772008	585.2518866			
17.137063	513.756224	0.9763542	583.5305618			
17.187466	515.2672679	0.9758034	581.8193328			
17.237869	516.7783118	0.976242	580.1181109			
17.288272	518.2893557	0.9767418	578.4268086			
17.338675	519.8003997	0.977262	576.7453395			
17.389078	521.3114436	0.9779658	575.073618			
17.439481	522.8224875	0.9810054	573.4115597			
17.489884	524.3335314	0.9833718	571.7590808			
17.540287	525.8445754	0.9827088	570.116099			
17.59069	527.3556193	0.9801078	568.4825325			
17.641093	528.8666632	0.9781596	566.8583007			
17.691496	530.3777072	0.9798018	565.2433237			
