#	FP3310 QMCI std 100cm-1 LPE	05 Apr 2023		
20.123068	0.736772414		2160	0.124988
20.248056	0.7321437208		-0.023928073	0.959243938
20.373044	0.7269257299			
20.498032	0.7237887621			
20.62302	0.7258282542			
20.748008	0.732417873			
20.872996	0.7403393307			
20.997984	0.7476972559			
21.122972	0.7543003577			
21.24796	0.760348688			
21.372948	0.766272182			
21.497936	0.7726541484			
21.622924	0.7794027271			
21.747912	0.7850595747			
21.8729	0.7875183837			
21.997888	0.7859708677			
22.122876	0.781984968			
22.247864	0.7784585038			
22.372852	0.7775034027			
22.49784	0.7793027164			
22.622828	0.7828293695			
22.747816	0.7872864622			
22.872804	0.7925647048			
22.997792	0.7985019153			
23.12278	0.8046794899			
23.247768	0.8113602723			
23.372756	0.8193898788			
23.497744	0.8288187557			
23.622732	0.8386549594			
23.74772	0.8477881398			
23.872708	0.8552931122			
23.997696	0.8603923331			
24.122684	0.8628263373			
24.247672	0.8634325069			
24.37266	0.8643650768			
24.497648	0.8676588769			
24.622636	0.8728354435			
24.747624	0.8772429394			
24.872612	0.8792148149			
24.9976	0.8794134974			
25.122588	0.8795977695			
25.247576	0.8815587119			
25.372564	0.8865569526			
25.497552	0.8944089054			
25.62254	0.9034542857			
25.747528	0.9122186134			
25.872516	0.9201050353			
25.997504	0.9264369488			
26.122492	0.9305408858			
26.24748	0.9327318516			
26.372468	0.9340709594			
26.497456	0.9353003639			
26.622444	0.936461048			
26.747432	0.937113414			
26.87242	0.9365626392			
26.997408	0.9343384475			
27.122396	0.9306838621			
27.247384	0.9262974843			
27.372372	0.9219778183			
27.49736	0.9186764934			
27.622348	0.917024586			
27.747336	0.9168923316			
27.872324	0.918090344			
27.997312	0.9204428008			
28.1223	0.9230096341			
28.247288	0.9245430821			
28.372276	0.9246226647			
28.497264	0.9236388049			
28.622252	0.921880373			
28.74724	0.9192930871			
28.872228	0.9157971177			
28.997216	0.9111896199			
29.122204	0.9053439184			
29.247192	0.8989958007			
29.37218	0.8935877959			
29.497168	0.8897398833			
29.622156	0.8865411516			
29.747144	0.8828798056			
29.872132	0.8786888762			
29.99712	0.8748354234			
30.122108	0.8724816716			
30.247096	0.8720985634			
30.372084	0.8727505404			
30.497072	0.8731764795			
30.62206	0.8731945561			
30.747048	0.8730708113			
30.872036	0.8724432919			
30.997024	0.8709134517			
31.122012	0.8687368759			
31.247	0.8662292809			
31.371988	0.8632583182			
31.496976	0.8596569414			
31.621964	0.8557553857			
31.746952	0.8520967177			
31.87194	0.8487063315			
31.996928	0.8453338745			
32.121916	0.8423594752			
32.246904	0.8405638877			
32.371892	0.8402509388			
32.49688	0.8414323045			
32.621868	0.8441340883			
32.746856	0.8477861058			
32.871844	0.8512914937			
32.996832	0.8540653101			
33.12182	0.8564088539			
33.246808	0.858735559			
33.371796	0.8608196136			
33.496784	0.8621097853			
33.621772	0.8625555938			
33.74676	0.8626882013			
33.871748	0.8629714381			
33.996736	0.8633902906			
34.121724	0.8637968864			
34.246712	0.8643603804			
34.3717	0.86530187			
34.496688	0.8665293137			
34.621676	0.868076647			
34.746664	0.8706253637			
34.871652	0.8749166302			
34.99664	0.8807017909			
35.121628	0.8870084277			
35.246616	0.8933013043			
35.371604	0.8996318208			
35.496592	0.9060521141			
35.62158	0.9122639849			
35.746568	0.9176285896			
35.871556	0.9215829895			
35.996544	0.9240583886			
36.121532	0.925473817			
36.24652	0.9265613481			
36.371508	0.9279634258			
36.496496	0.9294999591			
36.621484	0.930264727			
36.746472	0.9301888965			
36.87146	0.9306870463			
36.996448	0.9327470439			
37.121436	0.935541283			
37.246424	0.9378267942			
37.371412	0.9395397164			
37.4964	0.9413322662			
37.621388	0.9436873947			
37.746376	0.9468193875			
37.871364	0.9506379003			
37.996352	0.9545934589			
38.12134	0.9577637153			
38.246328	0.959243938			
38.371316	0.9587353924			
38.496304	0.9568906776			
38.621292	0.9546875285			
38.74628	0.9521402952			
38.871268	0.9484527372			
38.996256	0.9436964716			
39.121244	0.9388357123			
39.246232	0.9343124925			
39.37122	0.9300740413			
39.496208	0.9264744471			
39.621196	0.9241565802			
39.746184	0.9230749601			
39.871172	0.9223644306			
39.99616	0.921500255			
40.121148	0.9205765502			
40.246136	0.9191854573			
40.371124	0.9164976996			
40.496112	0.912711498			
40.6211	0.90896265			
40.746088	0.9056986637			
40.871076	0.9020300856			
40.996064	0.8966746444			
41.121052	0.8893407814			
41.24604	0.8809460781			
41.371028	0.8725729273			
41.496016	0.8648513938			
41.621004	0.8581251595			
41.745992	0.8525202455			
41.87098	0.8478872591			
41.995968	0.8439818841			
42.120956	0.8406837728			
42.245944	0.837926975			
42.370932	0.8355711117			
42.49592	0.8334824233			
42.620908	0.8315482643			
42.745896	0.8294950717			
42.870884	0.8268875845			
42.995872	0.8234931266			
43.12086	0.8195507585			
43.245848	0.8155132663			
43.370836	0.8116563958			
43.495824	0.8080511161			
43.620812	0.8046753284			
43.7458	0.8013879109			
43.870788	0.7980009798			
43.995776	0.7945309087			
44.120764	0.79126313			
44.245752	0.7885841426			
44.37074	0.7868519505			
44.495728	0.7862785988			
44.620716	0.7867558484			
44.745704	0.7878954465			
44.870692	0.7893194539			
44.99568	0.7908500654			
45.120668	0.7924614761			
45.245656	0.7941224693			
45.370644	0.7957112624			
45.495632	0.7970461421			
45.62062	0.7979344185			
45.745608	0.7982292705			
45.870596	0.7979721411			
45.995584	0.797530035			
46.120572	0.7974277693			
46.24556	0.7979575484			
46.370548	0.7990518839			
46.495536	0.8005146847			
46.620524	0.8024194945			
