#	FP3109  TIM-JPL 33cm-1 LPE	29 Mar 2022		
74.808909	0.0003378107587			
74.871406	0.0005317334666			
74.933903	0.0005392797939			
74.9964	0.000261675961			
75.058897	-0.0001600849028			
75.121394	-0.0004080865304			
75.183891	-0.0003045531583			
75.246388	0.0000007159719797			
75.308885	0.0002340263616			
75.371382	0.0003162691137			
75.433879	0.0003637118343			
75.496376	0.0004410106355			
75.558873	0.000478837274			
75.62137	0.0004287186487			
75.683867	0.0003270320271			
75.746364	0.0001916436931			
75.808861	0.00001212797525			
75.871358	-0.0001208434756			
75.933855	-0.00002917294385			
75.996352	0.000315452188			
76.058849	0.0006825359993			
76.121346	0.0008015080536			
76.183843	0.000639110411			
76.24634	0.0003897028722			
76.308837	0.000220198771			
76.371334	0.0001193700305			
76.433831	0.000007274751559			
76.496328	-0.00009535051939			
76.558825	-0.00007774543353			
76.621322	0.00009180659788			
76.683819	0.0002805850196			
76.746316	0.0003326738696			
76.808813	0.0002655338561			
76.87131	0.0002464326681			
76.933807	0.0003575836072			
76.996304	0.0004726044896			
77.058801	0.000431419419			
77.121298	0.0002557485911			
77.183795	0.0000979762177			
77.246292	0.00003670402984			
77.308789	0.0000228250056			
77.371286	-0.000001543930302			
77.433783	-0.00004714078436			
77.49628	-0.00014155339			
77.558777	-0.0003093433133			
77.621274	-0.0004469403929			
77.683771	-0.0003632692045			
77.746268	-0.00004339173797			
77.808765	0.000254712678			
77.871262	0.0002930863207			
77.933759	0.0001426269678			
77.996256	0.00003942403901			
78.058753	0.00003461927974			
78.12125	-0.00003936001784			
78.183747	-0.0002488042003			
78.246244	-0.0003847597902			
78.308741	-0.0002258650016			
78.371238	0.0001774140023			
78.433735	0.0005997924753			
78.496232	0.0008963298221			
78.558729	0.001046364996			
78.621226	0.001015500509			
78.683723	0.0007517764545			
78.74622	0.0003573928597			
78.808717	0.0001116039186			
78.871214	0.000212241448			
78.933711	0.0005263460651			
78.996208	0.0007208008821			
79.058705	0.0006490482238			
79.121202	0.0004609452624			
79.183699	0.0003535023118			
79.246196	0.0003510861342			
79.308693	0.0003568042345			
79.37119	0.0003343319386			
79.433687	0.0003262513631			
79.496184	0.0003173600353			
79.558681	0.0002133888632			
79.621178	-0.000009612180413			
79.683675	-0.0002093011379			
79.746172	-0.0001940911421			
79.808669	0.00004797828186			
79.871166	0.0003070182972			
79.933663	0.0003731877807			
79.99616	0.0002244051694			
80.058657	0.000006825393801			
80.121154	-0.000125527868			
80.183651	-0.0001626978403			
80.246148	-0.0002033765927			
80.308645	-0.0002697779782			
80.371142	-0.000239936476			
80.433639	-0.00001002143746			
80.496136	0.0003220136718			
80.558633	0.0005129960394			
80.62113	0.0004282436086			
80.683627	0.0001863922677			
80.746124	0.00003514880738			
80.808621	0.0001342735058			
80.871118	0.0004543032735			
80.933615	0.0007959528671			
80.996112	0.000900555021			
81.058609	0.0006501211398			
81.121106	0.0002008359066			
81.183603	-0.0001406786373			
81.2461	-0.0001972171374			
81.308597	-0.00004600196073			
81.371094	0.0001527853014			
81.433591	0.000369994839			
81.496088	0.0006436397275			
81.558585	0.0008818242826			
81.621082	0.0009065715837			
81.683579	0.0006982753111			
81.746076	0.0004332374412			
81.808573	0.0002401354825			
81.87107	0.00007577048287			
81.933567	-0.00008621428663			
81.996064	-0.0001019494564			
82.058561	0.0001442719674			
82.121058	0.0004543109969			
82.183555	0.0004594612021			
82.246052	0.0001222800121			
82.308549	-0.0001608220774			
82.371046	-0.00005304810729			
82.433543	0.0003153640762			
82.49604	0.0005273411625			
82.558537	0.0003986162263			
82.621034	0.0001367448527			
82.683531	-0.000004459800083			
82.746028	-0.000004714244408			
82.808525	0.00002497049616			
82.871022	0.0000576448778			
82.933519	0.0001483816146			
82.996016	0.0002903370659			
83.058513	0.0004055179784			
83.12101	0.0004714997642			
83.183507	0.0005491984107			
83.246004	0.0006545037128			
83.308501	0.0006882300731			
83.370998	0.000569826082			
83.433495	0.0003970870294			
83.495992	0.0003689869619			
83.558489	0.0005370233852			
83.620986	0.0007125107721			
83.683483	0.0006825074303			
83.74598	0.0004985412012			
83.808477	0.0004554982332			
83.870974	0.0007392957629			
83.933471	0.001166733537			
83.995968	0.001346884544			
84.058465	0.001102124813			
84.120962	0.0006613927199			
84.183459	0.0003902020065			
84.245956	0.000417471875			
84.308453	0.0006089405176			
84.37095	0.0007980184873			
84.433447	0.0008984598066			
84.495944	0.0008472810492			
84.558441	0.0006137851047			
84.620938	0.0002998983802			
84.683435	0.0000926364797			
84.745932	0.00004926432914			
84.808429	0.00001972157817			
84.870926	-0.0001451399108			
84.933423	-0.0003675769692			
84.99592	-0.0004242191473			
85.058417	-0.0002253800455			
85.120914	0.00008099730481			
85.183411	0.0002561031892			
85.245908	0.000158654052			
85.308405	-0.0001511286692			
85.370902	-0.000424408002			
85.433399	-0.0003990242578			
85.495896	-0.00005045991501			
85.558393	0.0003331607604			
85.62089	0.0003949378967			
85.683387	0.00007819389405			
85.745884	-0.0003046940274			
85.808381	-0.0004216429172			
85.870878	-0.000245048049			
85.933375	0.000006185476232			
85.995872	0.0001318545653			
86.058369	0.000104076035			
86.120866	0.0000294114804			
86.183363	0.00002570393999			
86.24586	0.0001228447386			
86.308357	0.0002535165063			
86.370854	0.0003486904392			
86.433351	0.000437677052			
86.495848	0.0006039141332			
86.558345	0.0008344480639			
86.620842	0.0009898188015			
86.683339	0.000953254648			
86.745836	0.0007447415079			
86.808333	0.0004556541932			
86.87083	0.0001523147806			
86.933327	-0.00008380723198			
86.995824	-0.0001246300455			
87.058321	0.00004564415264			
87.120818	0.0001980712793			
87.183315	0.00007087981408			
87.245812	-0.0002650248587			
87.308309	-0.0004301087897			
87.370806	-0.0001968379441			
87.433303	0.000212068817			
87.4958	0.0003750978088			
87.558297	0.000155921184			
87.620794	-0.00018427947			
87.683291	-0.0003263178303			
87.745788	-0.0002116068916			
87.808285	-0.0000296987878			
87.870782	0.00002157465909			
87.933279	-0.0000942713676			
87.995776	-0.0002720672174			
88.058273	-0.0003769111735			
88.12077	-0.0003563212391			
88.183267	-0.0002461697408			
88.245764	-0.00006939301412			
88.308261	0.0001888493299			
88.370758	0.0004953587074			
88.433255	0.000741200352			
88.495752	0.0008555494183			
88.558249	0.0008873340625			
88.620746	0.0009023419395			
88.683243	0.0008574760987			
88.74574	0.0006667710916			
88.808237	0.0003730163151			
88.870734	0.0001542709804			
88.933231	0.0001159719296			
88.995728	0.0001594568775			
89.058225	0.0001252563055			
89.120722	-0.000009198751129			
89.183219	-0.0001313728859			
89.245716	-0.0001480221645			
89.308213	-0.00008648269001			
89.37071	-0.00003968790475			
89.433207	-0.00006157285896			
89.495704	-0.0001391118399			
89.558201	-0.0002199120255			
89.620698	-0.0002345501809			
89.683195	-0.0001313982675			
89.745692	0.00005120223455			
89.808189	0.0001583955749			
89.870686	0.00004897843774			
89.933183	-0.0001840496831			
89.99568	-0.0001942423918			
90.058177	0.0002554544654			
90.120674	0.0009028387638			
90.183171	0.00114040695			
90.245668	0.0006542796112			
90.308165	-0.0001959875657			
90.370662	-0.0007373424892			
90.433159	-0.0006508316074			
90.495656	-0.0001576127213			
90.558153	0.000377998841			
90.62065	0.000777278594			
90.683147	0.0009579023044			
90.745644	0.0008193526583			
90.808141	0.0004221102536			
90.870638	0.0001242061558			
90.933135	0.0002691718303			
90.995632	0.0007569214466			
91.058129	0.001140910242			
91.120626	0.001145348884			
91.183123	0.0009231464033			
91.24562	0.0007789968037			
91.308117	0.0007829956586			
91.370614	0.0007768853501			
91.433111	0.0006663499413			
91.495608	0.0005363624276			
91.558105	0.0004724662808			
91.620602	0.0004164410144			
91.683099	0.0002919648001			
91.745596	0.0001799840825			
91.808093	0.0002322810289			
91.87059	0.0004304569068			
91.933087	0.0005569699115			
91.995584	0.0004650892587			
92.058081	0.0002853708311			
92.120578	0.0002484683801			
92.183075	0.000381401925			
92.245572	0.0005258187476			
92.308069	0.0006219932851			
92.370566	0.0007911000187			
92.433063	0.001070409694			
92.49556	0.001221195811			
92.558057	0.000992509545			
92.620554	0.0005182894238			
92.683051	0.0001898351458			
92.745548	0.0001992363543			
92.808045	0.0004055072263			
92.870542	0.0005778790793			
92.933039	0.000612972166			
92.995536	0.0004924847965			
93.058033	0.0002018667768			
93.12053	-0.0001857663249			
93.183027	-0.0004517465071			
93.245524	-0.0004053186773			
93.308021	-0.00009001475897			
93.370518	0.0002633085599			
93.433015	0.0004553420956			
93.495512	0.0004478800448			
93.558009	0.0003464452096			
93.620506	0.0003271886961			
93.683003	0.0005106267064			
93.7455	0.0008042916566			
93.807997	0.0009205503474			
93.870494	0.0006681023107			
93.932991	0.0002188683536			
93.995488	-0.00003047006004			
94.057985	0.00009687772515			
94.120482	0.0003525246437			
94.182979	0.0003688376237			
94.245476	0.0000932384147			
94.307973	-0.0001684247017			
94.37047	-0.0001113304449			
94.432967	0.000238287067			
94.495464	0.0005743561129			
94.557961	0.0006416222595			
94.620458	0.0004467311325			
94.682955	0.0001741783115			
94.745452	-0.000005951028244			
94.807949	-0.00001020177782			
94.870446	0.0002050315891			
94.932943	0.0006355124377			
94.99544	0.001131113825			
95.057937	0.00141050473			
95.120434	0.001298107366			
95.182931	0.0009444676179			
95.245428	0.0007038441697			
95.307925	0.0007458525721			
95.370422	0.0008766636085			
95.432919	0.00079619401			
95.495416	0.0004604582207			
95.557913	0.0001370378892			
95.62041	0.0001290850958			
95.682907	0.0004802103699			
95.745404	0.0009470779403			
95.807901	0.001224673839			
95.870398	0.001180525346			
95.932895	0.0009105170333			
95.995392	0.0006107343035			
96.057889	0.0003978177805			
96.120386	0.0002543146198			
96.182883	0.0001344468503			
96.24538	0.00006605073064			
96.307877	0.0001126799726			
96.370374	0.000266286467			
96.432871	0.0004176352433			
96.495368	0.0004336330158			
96.557865	0.0002714662112			
96.620362	0.00004628996852			
96.682859	-0.00003392995189			
96.745356	0.0001255060492			
96.807853	0.000360437457			
96.87035	0.0004099781091			
96.932847	0.0002511002707			
96.995344	0.0001441050132			
97.057841	0.0002713820772			
97.120338	0.0004429176664			
97.182835	0.000324279089			
97.245332	-0.00007681129106			
97.307829	-0.0003646711163			
97.370326	-0.0002332732979			
97.432823	0.0001806751625			
97.49532	0.0004924851671			
97.557817	0.0005044967269			
97.620314	0.0003303664957			
97.682811	0.000147829449			
97.745308	-0.00000711262203			
97.807805	-0.0001693200243			
97.870302	-0.0002881026175			
97.932799	-0.000237980174			
97.995296	0.00001227844455			
98.057793	0.0003023074481			
98.12029	0.0004150784845			
98.182787	0.0003164752371			
98.245284	0.0002185118464			
98.307781	0.0003417245794			
98.370278	0.0006123853763			
98.432775	0.0007071259244			
98.495272	0.0004570014737			
98.557769	0.00008748877519			
98.620266	-0.00004445629859			
98.682763	0.0001351191762			
98.74526	0.0003839819611			
98.807757	0.0005042849296			
98.870254	0.0005741836662			
98.932751	0.0007531303653			
98.995248	0.001020062762			
99.057745	0.001202536825			
99.120242	0.00120125455			
99.182739	0.001070772674			
99.245236	0.0008899339059			
99.307733	0.0007102365412			
99.37023	0.0006180049018			
99.432727	0.0006897924168			
99.495224	0.0008492304118			
99.557721	0.0008909478572			
99.620218	0.0007100887217			
99.682715	0.0004345437824			
99.745212	0.0002661270957			
99.807709	0.0002516806172			
99.870206	0.0003045564767			
99.932703	0.000392608269			
99.9952	0.0005675919695			
100.057697	0.0007843452005			
100.120194	0.0008205850297			
100.182691	0.0005024103727			
100.245188	-0.00001297946917			
100.307685	-0.0003101635467			
100.370182	-0.0001242486782			
100.432679	0.0003639273259			
100.495176	0.0006745898233			
100.557673	0.0005477461483			
100.62017	0.0002574998233			
100.682667	0.0002763427356			
100.745164	0.000736743135			
100.807661	0.001305224362			
100.870158	0.001548582801			
100.932655	0.001365412108			
100.995152	0.0009780259188			
101.057649	0.0005943541323			
101.120146	0.0002637268083			
101.182643	0.00006370593935			
101.24514	0.000221352816			
101.307637	0.000872316661			
101.370134	0.001761362398			
101.432631	0.002357891133			
101.495128	0.002351549074			
101.557625	0.001970831573			
101.620122	0.00168126128			
101.682619	0.001644566852			
101.745116	0.001660086585			
101.807613	0.001547188957			
101.87011	0.001401987006			
101.932607	0.001438942772			
101.995104	0.001671308585			
102.057601	0.001874417399			
102.120098	0.001842399894			
102.182595	0.00158251636			
102.245092	0.001262434415			
102.307589	0.001038312421			
102.370086	0.0009611943225			
102.432583	0.001003991894			
102.49508	0.00111424166			
102.557577	0.00123192004			
102.620074	0.001300539654			
102.682571	0.001289887522			
102.745068	0.001198352737			
102.807565	0.001034145935			
102.870062	0.0008293409371			
102.932559	0.0006742985523			
102.995056	0.0006683855997			
103.057553	0.0007741002383			
103.12005	0.0007678336078			
103.182547	0.0004555076904			
103.245044	-0.00005690396056			
103.307541	-0.0004253089639			
103.370038	-0.0004288050136			
103.432535	-0.0001985357273			
103.495032	-0.00004579461159			
103.557529	-0.0001003992233			
103.620026	-0.0001947094375			
103.682523	-0.00008431167408			
103.74502	0.0002950681752			
103.807517	0.0007695003419			
103.870014	0.001058423319			
103.932511	0.000986581886			
103.995008	0.0006424050744			
104.057505	0.0003134863871			
104.120002	0.0002125711779			
104.182499	0.0003093166036			
104.244996	0.0004565440922			
104.307493	0.0005955669476			
104.36999	0.0007343952974			
104.432487	0.000793375013			
104.494984	0.0006611691951			
104.557481	0.0004069545416			
104.619978	0.0002415357036			
104.682475	0.0001834534301			
104.744972	0.00001681933672			
104.807469	-0.0003043936884			
104.869966	-0.0004791203676			
104.932463	-0.0002720081972			
104.99496	0.00007023670771			
105.057457	0.0001168858206			
105.119954	-0.0001043469335			
105.182451	-0.0001236876833			
105.244948	0.0002678217922			
105.307445	0.0006944680338			
105.369942	0.0007364310213			
105.432439	0.0004929079656			
105.494936	0.0003425293261			
105.557433	0.0003360681107			
105.61993	0.0001296760398			
105.682427	-0.0004765159437			
105.744924	-0.001212139256			
105.807421	-0.001656219316			
105.869918	-0.001638504846			
105.932415	-0.001276643513			
105.994912	-0.0008096821351			
106.057409	-0.0004589674044			
106.119906	-0.0003467592152			
106.182403	-0.0004547237151			
106.2449	-0.0006814403767			
106.307397	-0.0009510000366			
106.369894	-0.001188450336			
106.432391	-0.001220218031			
106.494888	-0.0008828344678			
106.557385	-0.0002953253022			
106.619882	0.0001445138861			
106.682379	0.0001608090333			
106.744876	-0.00008660174177			
106.807373	-0.0002044837851			
106.86987	-0.0000263541889			
106.932367	0.0002550542437			
106.994864	0.0003517756466			
107.057361	0.0001568084064			
107.119858	-0.0001934905036			
107.182355	-0.0004186335441			
107.244852	-0.0002732099871			
107.307349	0.0002374188772			
107.369846	0.0007600860487			
107.432343	0.0008399960371			
107.49484	0.0004057743016			
107.557337	-0.00008797836902			
107.619834	-0.0001345904386			
107.682331	0.0002779452786			
107.744828	0.000670048866			
107.807325	0.0006261388925			
107.869822	0.0002649371557			
107.932319	0.00005231005731			
107.994816	0.0002362860759			
108.057313	0.0006057687791			
108.11981	0.0007887633512			
108.182307	0.0006752384009			
108.244804	0.0004695047488			
108.307301	0.0003772931102			
108.369798	0.0003850394811			
108.432295	0.0003903332113			
108.494792	0.0004017727441			
108.557289	0.0004947718682			
108.619786	0.0006460338989			
108.682283	0.0007423710721			
108.74478	0.0007397015512			
108.807277	0.0006772392414			
108.869774	0.0005233796714			
108.932271	0.0001703285557			
108.994768	-0.0003353822463			
109.057265	-0.0006906166248			
109.119762	-0.0006192987349			
109.182259	-0.0002056816988			
109.244756	0.0001908593332			
109.307253	0.0003284814574			
109.36975	0.0002919200571			
109.432247	0.0003252940469			
109.494744	0.0005413401381			
109.557241	0.0008075914515			
109.619738	0.0008604303107			
109.682235	0.0005394399312			
109.744732	-0.000003990531754			
109.807229	-0.0003398484722			
109.869726	-0.0001314480829			
109.932223	0.000486460986			
109.99472	0.00100076511			
110.057217	0.001041203154			
110.119714	0.0007309587321			
110.182211	0.0004490618873			
110.244708	0.0003548805192			
110.307205	0.000318095253			
110.369702	0.0002470856776			
110.432199	0.0002457208857			
110.494696	0.0003982922728			
110.557193	0.0005926684952			
110.61969	0.0006806962735			
110.682187	0.000679199859			
110.744684	0.0006605138395			
110.807181	0.0005653258373			
110.869678	0.0003472314171			
110.932175	0.0002419729625			
110.994672	0.0005926120236			
111.057169	0.001285610494			
111.119666	0.001626241423			
111.182163	0.001132950268			
111.24466	0.000232585243			
111.307157	-0.0002195875765			
111.369654	0.00008860736473			
111.432151	0.0006814056128			
111.494648	0.000979821579			
111.557145	0.0009438742178			
111.619642	0.0008564907151			
111.682139	0.0007733584572			
111.744636	0.0005142911189			
111.807133	0.00009324949212			
111.86963	-0.0001901491611			
111.932127	-0.0001611945179			
111.994624	0.0000004553610298			
112.057121	0.0000736714835			
112.119618	0.0001218399643			
112.182115	0.0003317052529			
112.244612	0.0006711466076			
112.307109	0.0009218988034			
112.369606	0.0009926384926			
112.432103	0.0009812402812			
112.4946	0.0009331204488			
112.557097	0.0007576821679			
112.619594	0.0004780599548			
112.682091	0.0003778560113			
112.744588	0.0006909319176			
112.807085	0.001215183506			
112.869582	0.001444966915			
112.932079	0.001113937143			
112.994576	0.0004695201019			
113.057073	-0.000040478794			
113.11957	-0.0002268310618			
113.182067	-0.0001991263877			
113.244564	-0.00007972435439			
113.307061	0.0001233746485			
113.369558	0.0003854945993			
113.432055	0.0005867322048			
113.494552	0.000628800204			
113.557049	0.0005281241575			
113.619546	0.0003455165871			
113.682043	0.0001325682974			
113.74454	0.0000009071727697			
113.807037	0.0001116331497			
113.869534	0.0004669392398			
113.932031	0.0007975517676			
113.994528	0.0008140414744			
114.057025	0.0005415034708			
114.119522	0.0002784363482			
114.182019	0.0002282608305			
114.244516	0.0003033089616			
114.307013	0.0003326094788			
114.36951	0.0003183878562			
114.432007	0.0003965281555			
114.494504	0.0006456872044			
114.557001	0.001028638224			
114.619498	0.001456044944			
114.681995	0.001810037625			
114.744492	0.001956502559			
114.806989	0.001863547018			
114.869486	0.001703206244			
114.931983	0.001707553761			
114.99448	0.001887966744			
115.056977	0.002015059293			
115.119474	0.00192997258			
115.181971	0.00175522054			
115.244468	0.001704205722			
115.306965	0.001763118336			
115.369462	0.001699361613			
115.431959	0.00137659264			
115.494456	0.0009189039359			
115.556953	0.0005290821724			
115.61945	0.000275907731			
115.681947	0.0001325033668			
115.744444	0.0001171421801			
115.806941	0.0002617825158			
115.869438	0.0004764605706			
115.931935	0.0005819847211			
115.994432	0.0004986077408			
116.056929	0.0003224055082			
116.119426	0.0002024390179			
116.181923	0.0002191343063			
116.24442	0.0004019993306			
116.306917	0.0007594850357			
116.369414	0.001211132934			
116.431911	0.001557341326			
116.494408	0.00161298474			
116.556905	0.001366120238			
116.619402	0.0009590661903			
116.681899	0.0005459879783			
116.744396	0.0002406340381			
116.806893	0.0001459227923			
116.86939	0.0002865777554			
116.931887	0.0004979470724			
116.994384	0.0005303688723			
117.056881	0.0003510255091			
117.119378	0.0002321741941			
117.181875	0.0004385451274			
117.244372	0.0008947557786			
117.306869	0.001239993129			
117.369366	0.001192425858			
117.431863	0.0008181031134			
117.49436	0.0004292579055			
117.556857	0.0002533041208			
117.619354	0.0002400809747			
117.681851	0.0001856132688			
117.744348	0.00002978240968			
117.806845	-0.00001583764325			
117.869342	0.0002866854365			
117.931839	0.0008270263013			
117.994336	0.001129029323			
118.056833	0.000845267113			
118.11933	0.0002112781391			
118.181827	-0.0001640215744			
118.244324	0.0000494183755			
118.306821	0.0005674605902			
118.369318	0.0008388625156			
118.431815	0.0006211127054			
118.494312	0.0001291602924			
118.556809	-0.000264528651			
118.619306	-0.0003463013243			
118.681803	-0.0001338804005			
118.7443	0.0002163733524			
118.806797	0.0005187131496			
118.869294	0.0006538810081			
118.931791	0.0006282267494			
118.994288	0.0005248713133			
119.056785	0.0003867468108			
119.119282	0.0001956097844			
119.181779	-0.00002117429318			
119.244276	-0.0001422765029			
119.306773	-0.00008075226709			
119.36927	0.00007546678326			
119.431767	0.0001372711344			
119.494264	0.0000402919447			
119.556761	-0.0000724541448			
119.619258	-0.00003911543383			
119.681755	0.00009172053815			
119.744252	0.0001038353383			
119.806749	-0.00008622992378			
119.869246	-0.0002669837545			
119.931743	-0.0001708221425			
119.99424	0.0001543183712			
120.056737	0.0003128259902			
120.119234	0.00001988057725			
120.181731	-0.0004657930836			
120.244228	-0.0005785657861			
120.306725	-0.00007134225737			
120.369222	0.0007201982478			
120.431719	0.001199425144			
120.494216	0.001050171919			
120.556713	0.0004455794957			
120.61921	-0.0002019764331			
120.681707	-0.0005552149034			
120.744204	-0.000482834033			
120.806701	-0.000103752587			
120.869198	0.0002615773343			
120.931695	0.0003543235302			
120.994192	0.0002436052672			
121.056689	0.0002000271602			
121.119186	0.0002784268056			
121.181683	0.0001798648329			
121.24418	-0.0003532770267			
121.306677	-0.001074728132			
121.369174	-0.001361043924			
121.431671	-0.0008685476894			
121.494168	0.0000840246903			
121.556665	0.0008375299513			
121.619162	0.001011694465			
121.681659	0.0007895538622			
121.744156	0.0006321485597			
121.806653	0.0008024182784			
121.86915	0.001168959695			
121.931647	0.00138762021			
121.994144	0.001242318989			
122.056641	0.0007777780135			
122.119138	0.0001799562136			
122.181635	-0.0003117586256			
122.244132	-0.0004381827861			
122.306629	-0.00008921129571			
122.369126	0.000490954686			
122.431623	0.00080556876			
122.49412	0.0005615456424			
122.556617	0.0000143469614			
122.619114	-0.0002943347735			
122.681611	-0.0001435598281			
122.744108	0.0001769007349			
122.806605	0.0002823779974			
122.869102	0.0001580076245			
122.931599	0.00009962890696			
122.994096	0.000266080932			
123.056593	0.0004693378921			
123.11909	0.000442816373			
123.181587	0.0002158876611			
123.244084	0.0001067263322			
123.306581	0.0003319133081			
123.369078	0.0007285732835			
123.431575	0.0009361761631			
123.494072	0.0008177892906			
123.556569	0.0005931104425			
123.619066	0.0005248854948			
123.681563	0.0005962441238			
123.74406	0.0006065653673			
123.806557	0.0005180536327			
123.869054	0.0005218918626			
123.931551	0.0007296994409			
123.994048	0.0009891650026			
124.056545	0.001120750688			
124.119042	0.001205563946			
124.181539	0.001440404129			
124.244036	0.001748519591			
124.306533	0.001770460114			
124.36903	0.00129672617			
124.431527	0.000558727882			
124.494024	-0.000004613172813			
124.556521	-0.0002054095073			
124.619018	-0.000224963818			
124.681515	-0.0002992382047			
124.744012	-0.0004162922302			
124.806509	-0.0003824882851			
124.869006	-0.0001201574977			
124.931503	0.0001860896447			
124.994	0.0002724471593			
125.056497	0.0001034586606			
125.118994	-0.00006089587074			
125.181491	0.000056664391			
125.243988	0.0004304791476			
125.306485	0.0007718824648			
125.368982	0.0009018622693			
125.431479	0.0009486115229			
125.493976	0.001089535341			
125.556473	0.001225297215			
125.61897	0.001093398989			
125.681467	0.0006835200875			
125.743964	0.0003073585115			
125.806461	0.0001445505767			
125.868958	-0.0000498761168			
125.931455	-0.000546074981			
125.993952	-0.001079706896			
126.056449	-0.001031024101			
126.118946	-0.0002682934905			
126.181443	0.0004966908396			
126.24394	0.0004518678148			
126.306437	-0.0003881415008			
126.368934	-0.001180749605			
126.431431	-0.001145662872			
126.493928	-0.0003193770927			
126.556425	0.000637145728			
126.618922	0.001139673065			
126.681419	0.001072517377			
126.743916	0.0007065453357			
126.806413	0.0003938434929			
126.86891	0.000333588282			
126.931407	0.0005004043557			
126.993904	0.0006851753296			
127.056401	0.0006962105947			
127.118898	0.0005905898279			
127.181395	0.0006045151314			
127.243892	0.0008435389337			
127.306389	0.00108403617			
127.368886	0.0009375990016			
127.431383	0.0002894928254			
127.49388	-0.0004657501648			
127.556377	-0.0007061108888			
127.618874	-0.0001784720003			
127.681371	0.000675740155			
127.743868	0.001113134588			
127.806365	0.0008449352857			
127.868862	0.0003072953958			
127.931359	0.0001480760456			
127.993856	0.0005487356386			
128.056353	0.001133695895			
128.11885	0.001448671342			
128.181347	0.001354221756			
128.243844	0.0009826932635			
128.306341	0.0005436682744			
128.368838	0.0002441560536			
128.431335	0.000203283402			
128.493832	0.0002976972083			
128.556329	0.0002116062924			
128.618826	-0.0001796443936			
128.681323	-0.0005647726156			
128.74382	-0.0005507877011			
128.806317	-0.0001826490585			
128.868814	0.0001176051948			
128.931311	0.000119203656			
128.993808	0.00005658786636			
129.056305	0.0002362475501			
129.118802	0.0005915108268			
129.181299	0.0008098473816			
129.243796	0.0007591327868			
129.306293	0.0005732146354			
129.36879	0.0003910107586			
129.431287	0.0002492333418			
129.493784	0.0002244023294			
129.556281	0.0004355731967			
129.618778	0.0008093909946			
129.681275	0.001027149927			
129.743772	0.0008687906259			
129.806269	0.0004990023933			
129.868766	0.0002394306944			
129.931263	0.0001332389301			
129.99376	-0.00005544503827			
130.056257	-0.0003808283166			
130.118754	-0.0004800309691			
130.181251	-0.000002224196432			
130.243748	0.0008327433456			
130.306245	0.00136970901			
130.368742	0.001286437169			
130.431239	0.001022036345			
130.493736	0.001236505771			
130.556233	0.001963026915			
130.61873	0.002576278496			
130.681227	0.002593666683			
130.743724	0.002222009521			
130.806221	0.001993802496			
130.868718	0.002071938158			
130.931215	0.002186573619			
130.993712	0.002178774996			
131.056209	0.002262185508			
131.118706	0.002719204394			
131.181203	0.003573246172			
131.2437	0.004620590124			
131.306197	0.005624888865			
131.368694	0.006388039804			
131.431191	0.006768115723			
131.493688	0.00677708945			
131.556185	0.006620948134			
131.618682	0.00653105545			
131.681179	0.006545997727			
131.743676	0.006510007061			
131.806173	0.006259296722			
131.86867	0.005766560187			
131.931167	0.005127552952			
131.993664	0.004440192075			
132.056161	0.003737899087			
132.118658	0.003082042989			
132.181155	0.002680945851			
132.243652	0.002788878809			
132.306149	0.003390483939			
132.368646	0.004081046186			
132.431143	0.004453032872			
132.49364	0.004573164705			
132.556137	0.004870677241			
132.618634	0.005545198164			
132.681131	0.006307820848			
132.743628	0.006855312732			
132.806125	0.007332351015			
132.868622	0.008036417768			
132.931119	0.008903322018			
132.993616	0.00957435119			
133.056113	0.009940686813			
133.11861	0.01038416293			
133.181107	0.01136360129			
133.243604	0.01291203763			
133.306101	0.01463268515			
133.368598	0.01610328892			
133.431095	0.01723190627			
133.493592	0.01826670393			
133.556089	0.01950025324			
133.618586	0.0209795609			
133.681083	0.02250115754			
133.74358	0.02385212401			
133.806077	0.02503589178			
133.868574	0.02626292153			
133.931071	0.02773172487			
133.993568	0.02943296932			
134.056065	0.03115384769			
134.118562	0.03267441188			
134.181059	0.03396175855			
134.243556	0.03512474774			
134.306053	0.03619045186			
134.36855	0.03704991423			
134.431047	0.03768668454			
134.493544	0.03830284365			
134.556041	0.03903546939			
134.618538	0.03965556821			
134.681035	0.03981820511			
134.743532	0.03961511815			
134.806029	0.03956707064			
134.868526	0.03994123955			
134.931023	0.04038696637			
134.99352	0.04045623292			
135.056017	0.04021581278			
135.118514	0.04006383581			
135.181011	0.04008183773			
135.243508	0.03989555123			
135.306005	0.03922210886			
135.368502	0.03830153702			
135.430999	0.03767797079			
135.493496	0.03766468456			
135.555993	0.03804792037			
135.61849	0.03829745639			
135.680987	0.03811181122			
135.743484	0.0377218907			
135.805981	0.03756238568			
135.868478	0.03767869853			
135.930975	0.03766716524			
135.993472	0.03725915782			
136.055969	0.03665980449			
136.118466	0.03616241325			
136.180963	0.03577332358			
136.24346	0.03546128513			
136.305957	0.03546218266			
136.368454	0.03595163543			
136.430951	0.03657193436			
136.493448	0.03670938744			
136.555945	0.03621533428			
136.618442	0.0355314473			
136.680939	0.03515582558			
136.743436	0.03523628828			
136.805933	0.03560020907			
136.86843	0.03593535511			
136.930927	0.03601302285			
136.993424	0.03594264815			
137.055921	0.03609162274			
137.118418	0.0365451061			
137.180915	0.03687742832			
137.243412	0.03679213926			
137.305909	0.03665532603			
137.368406	0.03688702688			
137.430903	0.03714560186			
